sample_name	geo_loc_name	Host	isolate	LibrarySelection	LibrarySource	isolation_source	serotype	genotype	strain	majority_hosts
SRR24843364	USA: North Dakota	Corvus brachyrhynchos	A/American Crow/North Dakota/22-011564-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843365	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-010663-006/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843366	USA: North Dakota	Corvus brachyrhynchos	A/American Crow/North Dakota/22-011564-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843367	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011563-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843368	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011563-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843369	USA: North Dakota	Anser rossii	A/Ross's Goose/North Dakota/22-011563-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843370	USA: Colorado	Bubo virginianus	A/Great Horned Owl/Colorado/22-011558-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843371	USA: Vermont	Cathartes aura	A/Turkey Vulture/Vermont/22-011552-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843372	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-011545-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843373	USA: Pennsylvania	Gallus gallus	A/Chicken/Pennsylvania/22-011531-006/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843374	USA: Pennsylvania	Gallus gallus	A/Chicken/Pennsylvania/22-011531-005/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843375	USA: Pennsylvania	Gallus gallus	A/Chicken/Pennsylvania/22-011531-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843376	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-010663-005/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843377	USA: Michigan	Gallus gallus	A/Backyard bird/Michigan/22-011526-003/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843378	USA: Michigan	Anas sp.	A/Backyard bird/Michigan/22-011526-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843379	USA: Wyoming	Meleagris gallopavo	A/Wild Turkey/Wyoming/22-011426-007/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24843380	USA: Wyoming	Meleagris gallopavo	A/Wild Turkey/Wyoming/22-011426-006/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24843381	USA: Michigan	Gallus gallus	A/Backyard bird/Michigan/22-011521-004/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843382	USA: Michigan	Gallus gallus	A/Backyard bird/Michigan/22-011521-003/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843383	USA: Michigan	Anas sp.	A/Backyard bird/Michigan/22-011521-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843384	USA: Michigan	Cygnus olor	A/Mute Swan/Michigan/22-011517-011/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24843385	USA: Michigan	Cygnus columbianus	A/Tundra Swan/Michigan/22-011517-010/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24843386	USA: Michigan	Cygnus buccinator	A/Trumpeter Swan/Michigan/22-011517-009/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24843387	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-010663-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843388	USA: Michigan	Buteo jamaicensis	A/Red-tailed Hawk/Michigan/22-011517-008/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24843389	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-010663-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843390	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011338-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843391	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011337-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843392	USA: Idaho	Gallus gallus	A/Chicken/Idaho/22-011336-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24843393	USA: Minnesota	Anser rossii	A/Ross's Goose/Minnesota/22-011226-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843394	USA: Minnesota	Aix sponsa	A/Wood Duck/Minnesota/22-011225-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843395	USA: Minnesota	Mergus merganser	A/Mergus/Minnesota/22-011224-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843396	USA: North Dakota	Buteo jamaicensis	A/Red-tailed Hawk/North Dakota/22-011223-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843397	USA: North Dakota	Bubo virginianus	A/Great Horned Owl/North Dakota/22-011222-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843398	USA: North Dakota	Gallus gallus	A/Chicken/North Dakota/22-011286-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24843399	USA: Montana	Branta canadensis	A/Canada Goose/Montana/22-011285-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843400	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-011252-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843401	USA: Ohio	Haliaeetus leucocephalus	A/Bald Eagle/Ohio/22-011251-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843402	USA: Ohio	Haliaeetus leucocephalus	A/Bald Eagle/Ohio/22-011360-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843403	USA: North Dakota	Anser sp.	A/Backyard bird/North Dakota/22-010657-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843404	USA: Ohio	Haliaeetus leucocephalus	A/Bald Eagle/Ohio/22-011250-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843405	USA: Wisconsin	Aix sponsa	A/Wood Duck/Wisconsin/22-011240-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843406	USA: Wisconsin	Bubo virginianus	A/Great Horned Owl/Wisconsin/22-011239-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843407	USA: Wisconsin	Branta canadensis	A/Canada Goose/Wisconsin/22-011238-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843408	USA: Wisconsin	Cygnus buccinator	A/Trumpeter Swan/Wisconsin/22-011237-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843409	USA: Minnesota	Anser caerulescens	A/Snow Goose/Minnesota/22-011232-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843410	USA: Minnesota	Mergus merganser	A/Mergus/Minnesota/22-011231-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843411	USA: Minnesota	Haliaeetus leucocephalus	A/Bald Eagle/Minnesota/22-011230-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843412	USA: Minnesota	Haliaeetus leucocephalus	A/Bald Eagle/Minnesota/22-011229-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843413	USA: Minnesota	Anser albifrons	A/Greater White-fronted Goose/Minnesota/22-011228-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843414	USA: North Dakota	Gallus gallus	A/Backyard bird/North Dakota/22-010657-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843415	USA: Minnesota	Anser rossii	A/Ross's Goose/Minnesota/22-011227-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843416	USA: Michigan	Gallus gallus	A/Backyard bird/Michigan/22-011121-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Gallus gallus
SRR24843417	USA: Michigan	Gallus gallus	A/Backyard bird/Michigan/22-011121-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843418	USA: Kansas	Meleagris gallopavo	A/Turkey/Kansas/22-011119-004/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843419	USA: North Dakota	Buteo jamaicensis	A/Red-tailed Hawk/North Dakota/22-011220-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843420	USA: North Dakota	Mergus merganser	A/Mergus/North Dakota/22-011219-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843421	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-010995-006/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843422	USA: Wisconsin	Cygnus olor	A/Mute Swan/Wisconsin/22-011023-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843423	USA: Wisconsin	Haliaeetus leucocephalus	A/Bald Eagle/Wisconsin/22-011026-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843424	USA: Illinois	Haliaeetus leucocephalus	A/Bald Eagle/Illinois/22-011028-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR29740403	USA: Essex	white-winged scoter	24MM00169	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24MM00169/2024(H5N1)	NA
SRR29740404	USA: Brewster	Sanderling	23WI00364	RANDOM	VIRAL RNA			C2.1	A/Sanderling/MA/23WI00364/2024(H5N1)	NA
SRR29740405	USA: Chatham	American Crow	23WI00360	RANDOM	VIRAL RNA			C2.1	A/American Crow/MA/23WI00360/2024(H5N1)	NA
SRR29740406	USA: Harwich	Herring Gull	23WI00359	RANDOM	VIRAL RNA			C2.1	A/Herring Gull/MA/23WI00359/2024(H5N1)	NA
SRR29740407	USA: Harwich	Great Black-backed Gull	23WI00358	RANDOM	VIRAL RNA			C2.1	A/Great Black-backed Gull/MA/23WI00358/2024(H5N1)	NA
SRR29740408	USA: Pepperell	bald eagle	24MM00225	RANDOM	VIRAL RNA			C2.1	A/bald eagle/MA/24MM00225/2024(H5N1)	NA
SRR29740409	USA: Harvard	white-winged scoter	24HP00063	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24HP00063/2024(H5N1)	NA
SRR29740410	USA: Harvard	bald eagle	24HP00062	RANDOM	VIRAL RNA			C2.1	A/bald eagle/MA/24HP00062/2024(H5N1)	NA
SRR29740411	USA: Harvard	bald eagle	24HP00061	RANDOM	VIRAL RNA			C2.1	A/bald eagle/MA/24HP00061/2024(H5N1)	NA
SRR29740412	USA: Manchester	white-winged scoter	24MM00125	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter /MA/24MM00125/2024(H5N1)	NA
SRR29740413	USA: Brewster	American crow	22WI00355	RANDOM	VIRAL RNA			A5	A/American crow/MA/22WI00355/2023(H5N1)	NA
SRR29740414	USA: Manchester	white-winged scoter	24MM00123	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24MM00123/2024(H5N1)	NA
SRR29740415	USA: Kittery	Red-Tailed Hawk	23NE01665	RANDOM	VIRAL RNA			A2	A/Red-Tailed Hawk/ME/23NE01665/2023(H5N1)	NA
SRR29740416	USA: Wellfleet	Great Black-backed Gull	23WI00356	RANDOM	VIRAL RNA			C2.1	A/Great Black-backed Gull/MA/23WI00356/2024(H5N1)	NA
SRR29740417	USA: Provincetown	Great Black-backed Gull	23WI00355	RANDOM	VIRAL RNA			C2.1	A/Great Black-backed Gull/MA/23WI00355/2024(H5N1)	NA
SRR29740418	USA: Dennis	Sanderling	23WI00351	RANDOM	VIRAL RNA			C2.1	A/Sanderling/MA/23WI00351/2024(H5N1)	NA
SRR29740419	USA: Dennis	Sanderling	23WI00347	RANDOM	VIRAL RNA			C2.1	A/Sanderling/MA/23WI00347/2024(H5N1)	NA
SRR29740420	USA: Wellfleet	Herring Gull	23WI00346	RANDOM	VIRAL RNA			C2.1	A/Herring Gull/MA/23WI00346/2024(H5N1)	NA
SRR29740421	USA: Orleans	Herring Gull	23WI00341	RANDOM	VIRAL RNA			C2.1	A/Herring Gull/MA/23WI00341/2024(H5N1)	NA
SRR29740422	USA: Provincetown	Great Black-backed Gull	23WI00340	RANDOM	VIRAL RNA			C2.1	A/Great Black-backed Gull/MA/23WI00340/2024(H5N1)	NA
SRR29740423	USA: Beverly	herring gull	24HP00084	RANDOM	VIRAL RNA			C2.1	A/herring gull/MA/24HP00084/2024(H5N1)	NA
SRR29740424	USA: Orleans	Great black-backed gull	22WI00352	RANDOM	VIRAL RNA			B1.3	A/Great black-backed gull/MA/22WI00352/2023(H5N1)	NA
SRR29740425	USA: Beverly	herring gull	24HP00083	RANDOM	VIRAL RNA			C2.1	A/herring gull/MA/24HP00083/2024(H5N1)	NA
SRR29740426	USA: Lynn	black scoter	24HP00081	RANDOM	VIRAL RNA			C2.1	A/black scoter/MA/24HP00081/2024(H5N1)	NA
SRR29740427	USA: Manchester	white-winged scoter	24HP00076	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24HP00076/2024(H5N1)	NA
SRR29740428	USA: Manchester	white-winged scoter	24HP00075	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24HP00075/2024(H5N1)	NA
SRR29740429	USA: Manchester	white-winged scoter	24HP00073	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24HP00073/2024(H5N1)	NA
SRR29740430	USA: Manchester	white-winged scoter	24HP00070	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24HP00070/2024(H5N1)	NA
SRR29740431	USA: Manchester	white-winged scoter	24HP00069	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24HP00069/2024(H5N1)	NA
SRR29740432	USA: Manchester	white-winged scoter	24HP00067	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24HP00067/2024(H5N1)	NA
SRR29740433	USA: Cambridge	Canada Goose	24HP00050	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00050/2024(H5N1)	NA
SRR29740434	USA: Nahant	common loon	24HP00255	RANDOM	VIRAL RNA			C2.1	A/common loon/MA/24HP00255/2024(H5N1)	NA
SRR29740435	USA: Easthampton	Canada goose	23MM00127	RANDOM	VIRAL RNA			B3.2	A/Canada goose/MA/23MM00127/2023(H5N1)	NA
SRR29740436	USA: Nahant	common loon	24HP00254	RANDOM	VIRAL RNA			C2.1	A/common loon/MA/24HP00254/2024(H5N1)	NA
SRR29740437	USA: Nahant	common loon	24HP00252	RANDOM	VIRAL RNA			C2.1	A/common loon/MA/24HP00252/2024(H5N1)	NA
SRR29740438	USA: Nahant	common loon	24HP00251	RANDOM	VIRAL RNA			C2.1	A/common loon/MA/24HP00251/2024(H5N1)	NA
SRR29740439	USA: Hull	Common Eider	23NE01730	RANDOM	VIRAL RNA			C2.1	A/Common Eider/MA/23NE01730/2024(H5N1)	NA
SRR29740440	USA: Yarmouth	Red-Tailed Hawk	23NE01774	RANDOM	VIRAL RNA			C2.1	A/Red-Tailed Hawk/MA/23NE01774/2024(H5N1)	NA
SRR29740441	USA: Barnstable	American Crow	23NE01756	RANDOM	VIRAL RNA			C2.1	A/American Crow/MA/23NE01756/2024(H5N1)	NA
SRR29740442	USA: Dennis	sanderling	23NE01769	RANDOM	VIRAL RNA			C2.1	A/sanderling/MA/23NE01769/2024(H5N1)	NA
SRR29740443	USA: Dennis	sanderling	23NE01770	RANDOM	VIRAL RNA			C2.1	A/sanderling/MA/23NE01770/2024(H5N1)	NA
SRR29740444	USA: Manchester	white-winged scoter	24MM00122	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24MM00122/2024(H5N1)	NA
SRR29740445	USA: Manchester	white-winged scoter	24MM00106	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24MM00106/2024(H5N1)	NA
SRR29740446	USA: Dennis	Sanderling	22WI00349	RANDOM	VIRAL RNA			A2	A/Sanderling/MA/22WI00349/2023(H5N1)	NA
SRR29740447	USA: Manchester	white-winged scoter	24MM00091	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24MM00091/2024(H5N1)	NA
SRR29740448	USA: Manchester	white-winged scoter	24MM00090	RANDOM	VIRAL RNA			C2.1	A/white-winged scoter/MA/24MM00090/2024(H5N1)	NA
SRR29740449	USA: Harvard	bald eagle	24MM00089	RANDOM	VIRAL RNA			C2.1	A/bald eagle/MA/24MM00089/2024(H5N1)	NA
SRR29740450	USA: Harvard	bald eagle	24MM00088	RANDOM	VIRAL RNA			C2.1	A/bald eagle/MA/24MM00088/2024(H5N1)	NA
SRR29740451	USA: Cambridge	Canada Goose	24MM00070	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24MM00070/2024(H5N1)	NA
SRR29740452	USA: Salisbury	sanderling	24HP00040	RANDOM	VIRAL RNA			C2.1	A/sanderling/MA/24HP00040/2024(H5N1)	NA
SRR29740453	USA: Salisbury	sanderling	24HP00039	RANDOM	VIRAL RNA			C2.1	A/sanderling/MA/24HP00039/2024(H5N1)	NA
SRR29740454	USA: Ipswich	Canada Goose	24HP00038	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00038/2024(H5N1)	NA
SRR29740455	USA: Ipswich	Canada Goose	24HP00037	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00037/2024(H5N1)	NA
SRR29740456	USA: Ipswich	Canada Goose	24HP00036	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00036/2024(H5N1)	NA
SRR29740457	USA: Wellfleet	American crow	22WI00347	RANDOM	VIRAL RNA			A5	A/American crow/MA/22WI00347/2023(H5N1)	NA
SRR29740458	USA: Newbury	Canada Goose	24HP00033	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00033/2024(H5N1)	NA
SRR29740459	USA: Newbury	Canada Goose	24HP00031	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00031/2024(H5N1)	NA
SRR29740460	USA: Newbury 	Canada Goose	24HP00022	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00022/2024(H5N1)	NA
SRR29740461	USA: Newburyport	Canada Goose	24HP00018	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00018/2024(H5N1)	NA
SRR29740462	USA: Salisbury 	Canada Goose	24HP00009	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00009/2024(H5N1)	NA
SRR29740463	USA: Newbury	Canada Goose	24HP00007	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00007/2024(H5N1)	NA
SRR29740464	USA: Newbury	Canada Goose	24HP00005	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/24HP00005/2024(H5N1)	NA
SRR29740465	USA: Wellfleet	Canada Goose	23WI00315	RANDOM	VIRAL RNA			A2	A/Canada Goose/MA/23WI00315/2024(H5N1)	NA
SRR29740466	USA: Eastham	Great Black-backed Gull	23WI00310	RANDOM	VIRAL RNA			A6	A/Great Black-backed Gull/MA/23WI00310/2024(H5N5)	NA
SRR29740467	USA: Eastham	Red-Tailed Hawk	23WI00307	RANDOM	VIRAL RNA			C2.1	A/Red-Tailed Hawk/MA/23WI00307/2024(H5N1)	NA
SRR29740468	USA: Whitinsville	Canada goose	23MM00110	RANDOM	VIRAL RNA			B3.2	A/Canada goose/MA/23MM00110/2023(H5N1)	NA
SRR29740469	USA: Chatham	Canada Goose	23WI00306	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23WI00306/2024(H5N1)	NA
SRR29740470	USA: Newbury	Canada Goose	23SN01998	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01998/2024(H5N1)	NA
SRR29740471	USA: Newburyport	Canada Goose	23SN01997	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01997/2024(H5N1)	NA
SRR29740472	USA: Newbury	Canada Goose	23SN01988	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01988/2024(H5N1)	NA
SRR29740473	USA: Newbury	Canada Goose	23SN01987	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01987/2024(H5N1)	NA
SRR29740474	USA: Newbury	Canada Goose	23SN01978	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01978/2024(H5N1)	NA
SRR29740475	USA: Newbury	Canada Goose	23SN01967	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01967/2024(H5N1)	NA
SRR29740476	USA: Newbury	Canada Goose	23SN01966	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01966/2024(H5N1)	NA
SRR29740477	USA: Salisbury 	Canada Goose	23SN01965	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01965/2024(H5N1)	NA
SRR29740478	USA: Newbury	Canada Goose	23SN01947	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01947/2024(H5N1)	NA
SRR29740479	USA: Centerville	Red-tailed hawk	22HP00659	RANDOM	VIRAL RNA			A2	A/Red-tailed hawk/MA/22HP00659/2023(H5N1)	NA
SRR29740480	USA: Newbury	Canada Goose	23SN01946	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23SN01946/2024(H5N1)	NA
SRR29740481	USA: Cohasset	canada goose	23NW00091	RANDOM	VIRAL RNA			C2.1	A/canada goose/MA/23NW00091/2023(H5N1)	NA
SRR29740482	USA: Falmouth	Canada Goose	23NE01751	RANDOM	VIRAL RNA			C2.1	A/Canada Goose/MA/23NE01751/2024(H5N1)	NA
SRR29740483	USA: Winthrop	lesser scaup	24MM00032	RANDOM	VIRAL RNA			C2.1	A/lesser scaup/MA/24MM00032/2024(H5N1)	NA
SRR29740484	USA: South Boston	Canada Goose	24MM00019	RANDOM	VIRAL RNA			A2	A/Canada Goose/MA/24MM00019/2024(H5N1)	NA
SRR29740485	USA: Dennis	Great black-backed Gull	23NE01733	RANDOM	VIRAL RNA			C2.1	A/Great black-backed Gull/MA/23NE01733/2023(H5N1)	NA
SRR29740486	USA: Plymouth	Great black-backed Gull	23NE01734	RANDOM	VIRAL RNA			A6	A/Great black-backed Gull/MA/23NE01734/2023(H5N5)	NA
SRR29740487	USA: Provincetown	Great Black-backed Gulll	23WI00294	RANDOM	VIRAL RNA			C2.1	A/Great Black-backed Gulll/MA/23WI00294/2023(H5N1)	NA
SRR29740488	USA: Chatham	Corvus ossifragus	23WI00289	RANDOM	VIRAL RNA			C2.1	A/Fish Crow/MA/23WI00289/2023(H5N1)	NA
SRR29740489	USA: Kennebunk	herring gull	23NE00587	RANDOM	VIRAL RNA			A6	A/herring gull/ME/23NE00587/2023(H5N5)	NA
SRR29740490	USA: Brewster	Great black-backed gull	22WI00338	RANDOM	VIRAL RNA			A5	A/Great black-backed gull/MA/22WI00338/2023(H5N1)	NA
SRR29740491	USA: Stow	Great Horned Owl	23MM00348	RANDOM	VIRAL RNA			B1.3	A/Great Horned Owl/MA/23MM00348/2023(H5N1)	NA
SRR29740492	USA: Nantucket	Great black-backed gull	22NE00334	RANDOM	VIRAL RNA			A6	A/Great black-backed gull/MA/22NE00334/2023(H5N5)	NA
SRR29740493	USA: Nantucket	Great black-backed gull	22NE00335	RANDOM	VIRAL RNA			A6	A/Great black-backed gull/MA/22NE00335/2023(H5N5)	NA
SRR29740494	USA: Barrington	Herring gull	24HP00137	RANDOM	VIRAL RNA			C2.1	A/Herring gull/RI/24HP00137/(H5N1)	NA
SRR29740495	USA: Tiverton	Turkey Vulture	24HP00187	RANDOM	VIRAL RNA			A2	A/Turkey Vulture/RI/24HP00187/(H5N1)	NA
SRR29740496	USA: Northbridge	Red-tailed Hawk	23MM00254	RANDOM	VIRAL RNA			Minor17	A/Red-tailed Hawk/MA/23MM00254/2023(H5N1)	NA
SRR29740497	USA: Tiverton	Turkey Vulture	24HP00188	RANDOM	VIRAL RNA			A2	A/Turkey Vulture/RI/24HP00188/(H5N1)	NA
SRR29740498	USA: Warwick	brandt goose	24HP00104	RANDOM	VIRAL RNA			C2.1	A/brandt goose/RI/24HP00104/2024(H5N1)	NA
SRR29740499	USA: Cranston	surf scoter	24HP00111	RANDOM	VIRAL RNA			C2.1	A/surf scoter/RI/24HP00111/2024(H5N1)	NA
SRR29740500	USA: Hampton	Herring gull	23NE01700	RANDOM	VIRAL RNA			C2.1	A/Herring gull/NH/23NE01700/(H5N1)	NA
SRR29740501	USA: Madbury	Great Horned Owl	23NE01620	RANDOM	VIRAL RNA			C2.1	A/Great Horned Owl/NH/23NE01620/(H5N1)	NA
SRR29740502	USA: Dover	Canada goose	23NE01662	RANDOM	VIRAL RNA			C2.1	A/Canada goose/NH/23NE01662/2024(H5N1)	NA
SRR29740503	USA: Quantico	Bald Eagle	24BR00029	RANDOM	VIRAL RNA			B3.6	A/Bald Eagle/VA/24BR00029/(H5N1)	NA
SRR29740504	USA: Kittery	american crow	23NE01629	RANDOM	VIRAL RNA			C2.1	A/american crow/ME/23NE01629/(H5N1)	NA
SRR29740505	USA: Bourne	American Crow	24NE00096	RANDOM	VIRAL RNA			C2.1	A/American Crow/MA/24NE00096/(H5N1)	NA
SRR29740506	USA: Nahant 	Scoter	24HP00407	RANDOM	VIRAL RNA			C2.1	A/Scoter/MA/24HP00407/(H5N1)	NA
